target,n_stocks,stocks,ticker,weight
CVX,2,VLO|OKE,OKE,0.6395478029680286
CVX,2,VLO|PBA,VLO,0.336927607018383
CVX,2,VLO|PBA,PBA,0.663072392981617
CVX,2,VLO|FANG,VLO,0.5524282532354631
CVX,2,VLO|FANG,FANG,0.4475717467645369
CVX,2,OXY|BKR,OXY,0.3812398265220418
CVX,2,OXY|BKR,BKR,0.6187601734779582
CVX,2,OXY|E,OXY,0.2989021368243419
CVX,2,OXY|E,E,0.7010978631756581
CVX,2,OXY|DVN,OXY,0.45423475952743986
CVX,2,OXY|DVN,DVN,0.5457652404725603
CVX,2,OXY|CNQ,OXY,0.2671144257267013
CVX,2,OXY|CNQ,CNQ,0.7328855742732987
CVX,2,OXY|OKE,OXY,0.25824356985286867
CVX,2,OXY|OKE,OKE,0.7417564301471313
CVX,2,OXY|PBA,OXY,0.27695605944495044
CVX,2,OXY|PBA,PBA,0.7230439405550495
CVX,2,OXY|FANG,OXY,0.39180642932426324
CVX,2,OXY|FANG,FANG,0.6081935706757368
CVX,2,BKR|E,BKR,0.36396744845362494
CVX,2,BKR|E,E,0.6360325515463751
CVX,2,BKR|DVN,BKR,0.5965960698576152
CVX,2,BKR|DVN,DVN,0.4034039301423849
CVX,2,BKR|CNQ,BKR,0.396882646088486
CVX,2,BKR|CNQ,CNQ,0.603117353911514
CVX,2,BKR|OKE,BKR,0.3470166117504536
CVX,2,BKR|OKE,OKE,0.6529833882495464
CVX,2,BKR|PBA,BKR,0.33236821633600233
CVX,2,BKR|PBA,PBA,0.6676317836639977
CVX,2,BKR|FANG,BKR,0.5569617923869759
CVX,2,BKR|FANG,FANG,0.44303820761302415
CVX,2,E|DVN,E,0.6980103499881588
CVX,2,E|DVN,DVN,0.3019896500118412
CVX,2,E|CNQ,E,0.5565919980632323
CVX,2,E|CNQ,CNQ,0.4434080019367676
CVX,2,E|OKE,E,0.5006086671242398
CVX,2,E|OKE,OKE,0.4993913328757602
CVX,2,E|PBA,E,0.44735789721784536
CVX,2,E|PBA,PBA,0.5526421027821546
CVX,2,E|FANG,E,0.6775334451098045
CVX,2,E|FANG,FANG,0.3224665548901955
CVX,2,DVN|CNQ,DVN,0.23652461646962347
CVX,2,DVN|CNQ,CNQ,0.7634753835303765
CVX,2,DVN|OKE,DVN,0.26757638991419913
CVX,2,DVN|OKE,OKE,0.7324236100858008
CVX,2,DVN|PBA,DVN,0.2921326430799281
CVX,2,DVN|PBA,PBA,0.707867356920072
CVX,2,DVN|FANG,DVN,0.4115872335745549
CVX,2,DVN|FANG,FANG,0.588412766425445
CVX,2,CNQ|OKE,CNQ,0.44014314779942143
CVX,2,CNQ|OKE,OKE,0.5598568522005786
CVX,2,CNQ|PBA,CNQ,0.39771207332894276
CVX,2,CNQ|PBA,PBA,0.6022879266710572
CVX,2,CNQ|FANG,CNQ,0.7183326050712417
CVX,2,CNQ|FANG,FANG,0.2816673949287583
CVX,2,OKE|PBA,OKE,0.43638744205640234
