stock_1,stock_2,observations,correlation,volatility_1,volatility_2,volatility_difference,return_difference_std
PSX,PBR,3611,0.433216851308802,0.021123561127816888,0.03180920106381691,0.010685639936000024,0.029594811229844087
SLB,EXE,1389,0.4330458997907034,0.023937915004125423,0.021747877395217764,0.0021900376089076593,0.024394826484748038
BKR,EXE,1389,0.4322403817638316,0.022163567280273043,0.021747877395217764,0.0004156898850552794,0.023398825671537865
TRGP,LNG,3950,0.42863092041605527,0.030633248028124498,0.028717903793497774,0.0019153442346267237,0.03176414972496674
HAL,VLO,11249,0.42852665099358644,0.02702245349835008,0.026299095314216293,0.0007233581841337849,0.028509238797110537
PSX,EXE,1389,0.42791808814406385,0.02093562309779471,0.021747877395217764,0.0008122542974230533,0.02283864452292186
EQT,TS,5958,0.4266189417963437,0.02520613823907131,0.02520614781485461,9.57578329824349e-09,0.02699249719912508
VLO,SHEL,9734,0.4251332803505598,0.024872640696158303,0.018724119062222072,0.0061485216339362304,0.023942769362480753
TPL,EXE,1389,0.42482098829679155,0.02960770897083967,0.021747877395217764,0.007859831575621905,0.028328396243780724
COP,OKE,10365,0.4245274941498055,0.023556786428878842,0.021522727317470375,0.002034059111408467,0.024241983370755966
FTI,EXE,1389,0.423277388162289,0.027350253896448053,0.021747877395217764,0.005602376501230289,0.02678558081478753
EQT,COP,9771,0.42118167911045684,0.021598614926175683,0.0200903001530385,0.001508314773137183,0.022463298524807676
FTI,WMB,6334,0.41982790824429406,0.027381102081088595,0.03358123091927243,0.0062001288381838375,0.03324707146484234
TS,EXE,1389,0.41967081962433594,0.021706778065164183,0.021747877395217764,4.109933005358099e-05,0.023407713459060973
VLO,BP,11249,0.4179418166825416,0.026299095314216293,0.017841871019204595,0.008457224295011698,0.02485472233490277
MPC,EXE,1389,0.4169469625258214,0.020842665598277174,0.021747877395217764,0.0009052117969405894,0.02300861418352976
KMI,EQT,3904,0.4159644916795866,0.01801533455406325,0.027331089638294132,0.009315755084230881,0.025727740067707797
MPC,PBR,3813,0.41590975311157824,0.024859320465776852,0.03153703437493417,0.006677713909157321,0.030990850348161406
EQT,XOM,9771,0.41590946198763235,0.021598614926175683,0.01563365392188665,0.005964961004289032,0.02073728379838644
IMO,ENB,9168,0.4147930270846698,0.01889287379054741,0.01612982298436939,0.0027630508061780197,0.019086772531462074
TRP,OKE,9734,0.41397548662064276,0.014258820312041108,0.021235034077024057,0.006976213764982949,0.020088509711277413
EQT,OXY,9771,0.41396894471104273,0.021598614926175683,0.023267285895514273,0.0016686709693385891,0.02432681446244546
WMB,DVN,8669,0.41261496763352074,0.030778786898109912,0.026190818633795864,0.004587968264314048,0.031113614493782416
EQT,SLB,9771,0.4093057242428113,0.021598614926175683,0.022813868093548472,0.0012152531673727887,0.0241578895901945
TRP,CVX,9734,0.4066191660811947,0.014258820312041108,0.016384543480670113,0.0021257231686290044,0.016786155518136635
IMO,CCJ,7659,0.40641700464179903,0.020197794522851274,0.02746681243891852,0.0072690179160672455,0.026672861697619364
E,EXE,1389,0.4042883816021148,0.015892741209527404,0.021747877395217764,0.005855136185690359,0.02112056506803537
EQT,IMO,9771,0.4035312594040314,0.021598614926175683,0.01851979786476667,0.0030788170614090143,0.0220602917497107
WDS,EQT,4806,0.40294955834766427,0.02493510518267522,0.02758197778164602,0.002646872598970798,0.02877950975022274
CCJ,PBR,6546,0.4024060488501657,0.02733501242166585,0.03114697753665296,0.0038119651149871106,0.032126588131447725
KMI,TPL,3904,0.4023074160608763,0.01801533455406325,0.02676151498035452,0.008746180426291269,0.025550185022925213
VLO,EXE,1389,0.4016121124351032,0.023344545715755106,0.021747877395217764,0.0015966683205373422,0.024701125698375997
TRP,EXE,1389,0.4013318711303374,0.013661839238368388,0.021747877395217764,0.008086038156849376,0.020521495518477786
OKE,ENB,9168,0.3985398558506002,0.02081788042641867,0.01612982298436939,0.0046880574420492815,0.02063746481265058
PBA,TPL,3993,0.3970694656524312,0.01921082965795887,0.026548691846187647,0.007337862188228777,0.02586233504220086
TRP,COP,9734,0.3961309531147193,0.014258820312041108,0.01997628172218819,0.005717461410147081,0.01940874348489444
PBA,LNG,3993,0.3941756501589795,0.01921082965795887,0.029451406355757315,0.010240576697798445,0.02811411073736301
TRP,BP,9734,0.39297999162110725,0.014258820312041108,0.017536323746678736,0.0032775034346376273,0.017728774463577655
EOG,WMB,9288,0.39210113090136767,0.02424920941011204,0.030111249052093163,0.005862039641981124,0.03036622114845364
WMB,OKE,10365,0.39208316130309273,0.029385714794376454,0.021522727317470375,0.007862987476906079,0.028823490819614276
COP,VLO,11249,0.3916055503019077,0.02357054465993688,0.026299095314216293,0.002728550654279415,0.02759914780460228
LNG,CVE,4215,0.3909621061335975,0.030584648966436843,0.02927519107143669,0.0013094578950001538,0.033050642277071336
EQT,HAL,9771,0.39079377240739377,0.021598614926175683,0.02742923001229755,0.005830615086121867,0.027492258499272396
SU,WMB,8236,0.3900432987102199,0.02294919083409766,0.03131383480836823,0.008364643974270572,0.030767355848202668
CVX,WMB,11250,0.38958810273581196,0.016864239744931748,0.028878428051235795,0.012014188306304047,0.027182668277830335
TTE,PBA,3981,0.38920456097886114,0.02129357010485232,0.0192319270153147,0.002061643089537619,0.022461341321496558
EQT,E,7733,0.3889753968963818,0.023376999994809144,0.0185149362565788,0.004862063738230345,0.023506838999731713
TRP,DVN,8669,0.38784070169787815,0.014336553822925356,0.026190818633795864,0.011854264810870508,0.024499758895807515
MPC,TPL,3813,0.3874630964906605,0.024859320465776852,0.02691739987520439,0.002058079409427538,0.02870525577238816
DVN,ENB,8669,0.38698458054220586,0.026190818633795864,0.01545578824084818,0.010735030392947684,0.024729291347022824
TRP,SHEL,9734,0.38685052683094423,0.014258820312041108,0.018724119062222072,0.004465298750180964,0.01863708415775537
E,WMB,7733,0.38597614013694964,0.0185149362565788,0.03198908019904292,0.013474143942464118,0.0301478934095351
EQT,BP,9771,0.38339393044948566,0.021598614926175683,0.017544162997254416,0.004054451928921267,0.021994071670668
WMB,PBR,6546,0.38333330873339294,0.03340120879443095,0.03114697753665296,0.0022542312577779923,0.035891167062426635
HAL,WMB,11250,0.3832300110135536,0.027021331180498372,0.028878428051235795,0.0018570968707374222,0.031080885790058417
WDS,EXE,1389,0.3828308191473357,0.021076956038044836,0.021747877395217764,0.0006709213571729281,0.023795902761164087
TRP,XOM,9734,0.3809365416949129,0.014258820312041108,0.015573034663620963,0.0013142143515798548,0.01663301184633814
CCJ,CVE,4215,0.38087762067333863,0.026711273734644377,0.02927519107143669,0.0025639173367923117,0.031222642250863516
WMB,SLB,11250,0.3801860560246351,0.028878428051235795,0.022837641171496014,0.00604078687973978,0.029224039977331383
COP,CCJ,7659,0.3777882691255878,0.02048122095429954,0.02746681243891852,0.00698559148461898,0.02736519145542224
CVX,ENB,9168,0.3762201013539607,0.016433354373898614,0.01612982298436939,0.0003035313895292241,0.018187335847213167
E,CCJ,7659,0.3749708307395145,0.018538885129759392,0.02746681243891852,0.008927927309159128,0.026762710869935525
EOG,CCJ,7659,0.3733534861176428,0.024865731370528218,0.02746681243891852,0.002601081068390302,0.029372481633360082
COP,ENB,9168,0.37287364989933647,0.01988917188823564,0.01612982298436939,0.0037593489038662484,0.020408528493034362
TRP,OXY,9734,0.3725914384628601,0.014258820312041108,0.023280188850353666,0.009021368538312558,0.022314102309450013
CVX,CCJ,7659,0.3725328230412401,0.01717919240852795,0.02746681243891852,0.01028762003039057,0.026419415365090956
WDS,TPL,4806,0.3724275867365494,0.02493510518267522,0.02813554911539923,0.00320044393272401,0.02984637090787011
OXY,CCJ,7659,0.3723324197034082,0.024817838714416965,0.02746681243891852,0.002648973724501555,0.029372393768189033
BKR,EQT,2296,0.3702812908914043,0.025216969272738986,0.03138826523638928,0.006171295963650295,0.032170653087234075
VLO,OKE,10365,0.36992013845563193,0.02554887337104014,0.021522727317470375,0.0040261460535697645,0.026629838315244552
SLB,CCJ,7659,0.3696144315754687,0.024270954284805774,0.02746681243891852,0.003195858154112746,0.02916678296027908
SHEL,CCJ,7659,0.3677772138435467,0.018757274608130117,0.02746681243891852,0.008709537830788403,0.026968530257185732
WMB,OXY,11250,0.36744187583513765,0.028878428051235795,0.022882932392799777,0.0059954956584360175,0.029529037072142036
XOM,WMB,11250,0.3665977548470446,0.015665424254075792,0.028878428051235795,0.013213003797160002,0.027343678140292337
IMO,WMB,10103,0.36651295992095706,0.018560479896286015,0.02959809333036558,0.011037613434079566,0.028598028311220082
TRP,SLB,9734,0.36615879980280025,0.014258820312041108,0.022788256356197002,0.008529436044155894,0.022015084645261935
SHEL,ENB,9168,0.3642127457331013,0.017631271448372902,0.01612982298436939,0.0015014484640035117,0.019075547591448857
TPL,CNQ,6554,0.36350992228534745,0.025370850432310375,0.026035705977223836,0.0006648555449134605,0.029005284543776953
DVN,CCJ,7659,0.36346636720969844,0.026794167735024868,0.02746681243891852,0.0006726447038936517,0.03061644636959721
EQT,OKE,9771,0.3627249438550309,0.021598614926175683,0.021511229706481054,8.73852196946294e-05,0.024334746568472124
EQT,PBR,6546,0.3618515450414525,0.024566710837968624,0.03114697753665296,0.006580266698684337,0.03193579865648866
FTI,TPL,6334,0.36014205093511287,0.027381102081088595,0.02570941102774959,0.0016716910533390063,0.030060823789012498
BP,CCJ,7659,0.36009146732059494,0.01854001699694628,0.02746681243891852,0.008926795441972241,0.027044695173559428
TPL,DVN,8669,0.35927345398214866,0.023314874002780067,0.026190818633795864,0.002875944631015797,0.02812066823514008
OXY,ENB,9168,0.35852031559804415,0.023736937472028093,0.01612982298436939,0.007607114487658703,0.023432417279541134
EQT,FANG,3483,0.3575912662899283,0.02785863053744057,0.03016237940097745,0.0023037488635368787,0.03293807827030894
WMB,BP,11250,0.3568176546335069,0.028878428051235795,0.01784193354533744,0.011036494505898355,0.028010707797256246
HAL,CCJ,7659,0.35626215306420217,0.02911455062880858,0.02746681243891852,0.0016477381898900613,0.03212924877631158
EQT,CVE,4215,0.3559295895536192,0.026758675452916613,0.02927519107143669,0.002516515618520076,0.03186561969799742
BKR,CCJ,2296,0.3551029575882944,0.025216969272738986,0.029462573302678926,0.0042456040299399395,0.03124558283679194
EQT,EQNR,2078,0.3550786939218655,0.03231969363137625,0.02308650389249311,0.009233189738883145,0.032367672504495036
ENB,BP,9168,0.35488669713519994,0.01612982298436939,0.017805161978076897,0.001675338993707507,0.019322325006439045
EOG,TRP,9288,0.3546652684007382,0.02424920941011204,0.014114088024770951,0.010135121385341088,0.023333653318093367
WMB,SHEL,9734,0.3537671087484907,0.0296498037256252,0.018724119062222072,0.010925684663403129,0.028929297126154004
TTE,FANG,3471,0.353710488293353,0.021768023259245525,0.03019031303990918,0.008422289780663655,0.030338037010459267
EQT,VLO,9771,0.3536044181755784,0.021598614926175683,0.02491476073996633,0.0033161458137906455,0.02658343832231311
TRGP,TTE,3938,0.35227381201534846,0.03065083786797742,0.02136018766783845,0.009290650200138969,0.030568918211983497
EQT,PSX,3611,0.3520696121420877,0.027563220620584628,0.021123561127816888,0.00643965949276774,0.028212809293141298
TTE,CVE,4197,0.35081775569020407,0.021178487238418395,0.029287057839379037,0.008108570600960641,0.02951383975430013
OXY,TPL,9733,0.3506576557674635,0.023281314741612304,0.022525353223092362,0.0007559615185199417,0.02610799670261955
XOM,ENB,9168,0.35062543252339706,0.01567122373611536,0.01612982298436939,0.00045859924825402895,0.01812458030641469
BKR,TTE,2284,0.34905960041895995,0.025248403330883237,0.024447061448792617,0.0008013418820906199,0.0283588984050105
XOM,CCJ,7659,0.34694176371068197,0.01645497847317486,0.02746681243891852,0.01101183396574366,0.02667546575766731
KMI,CCJ,3904,0.3467793723228621,0.01801533455406325,0.027173658202916402,0.009158323648853151,0.026896718521883668
COP,TPL,9733,0.3442199707693373,0.01997651548595523,0.022525353223092362,0.002548837737137131,0.02442682612028746
PBA,CCJ,3993,0.3433396268509507,0.01921082965795887,0.027059336738838993,0.007848507080880123,0.027281965088173925
TS,TPL,5958,0.34266642849209367,0.02520614781485461,0.026381033816083675,0.0011748860012290654,0.029590319226618242
HAL,TRP,9734,0.34250116037606876,0.027400626089506164,0.014258820312041108,0.013141805777465055,0.026200714616839555
TRP,CCJ,7659,0.3424957997473297,0.01471990210390395,0.02746681243891852,0.01274691033501457,0.026346786874484024
SLB,ENB,9168,0.3408171771230951,0.023089018660362365,0.01612982298436939,0.006959195675992975,0.02322538460493561
EQT,SHEL,9734,0.340740761967836,0.021598942359769016,0.018724119062222072,0.002874823297546944,0.023270182457158516
TRGP,CCJ,3950,0.3400419993961587,0.030633248028124498,0.027080300232500267,0.0035529477956242304,0.03328017017816261
EOG,ENB,9168,0.3374220485035481,0.024291202614614628,0.01612982298436939,0.008161379630245238,0.02420374268454586
EQT,WMB,9771,0.3335924936308556,0.021598614926175683,0.029644681641327112,0.008046066715151429,0.030300485172266318
SU,TPL,8236,0.33285968742158323,0.02294919083409766,0.023773967679972776,0.0008247768458751158,0.026993607659951905
COP,WMB,11250,0.33236584108957823,0.023569963883016513,0.028878428051235795,0.005308464168219281,0.03061124314211156
OKE,CCJ,7659,0.3308279491384977,0.021560581075137756,0.02746681243891852,0.005906231363780764,0.028765457237859126
TRGP,EQT,3950,0.3306417644558792,0.030633248028124498,0.027202149034529645,0.0034310989935948527,0.03357546317109625
WMB,VLO,11249,0.33041388746188294,0.028879682682476378,0.026299095314216293,0.0025805873682600844,0.03199646066502383
IMO,TPL,9733,0.3296759529887193,0.018502024432827762,0.022525353223092362,0.0040233287902646,0.023977528835363696
EQT,CCJ,7659,0.3277905007324465,0.02346106129893489,0.02746681243891852,0.004005751139983631,0.029705057003731196
OKE,TPL,9733,0.32741021763750905,0.02123562036212815,0.022525353223092362,0.0012897328609642114,0.02539914174703003
TTE,PSX,3599,0.32717620130062497,0.021600349954000383,0.021128480012965332,0.0004718699410350517,0.02478614047533105
ENB,CCJ,7659,0.3269962591238133,0.015341346474008784,0.02746681243891852,0.012125465964909736,0.02672460873961154
HAL,TPL,9733,0.32680923590934,0.027400825607833842,0.022525353223092362,0.0048754723847414805,0.029236531667577243
HAL,ENB,9168,0.32456834472909013,0.02783474563660731,0.01612982298436939,0.01170492265223792,0.027267226964334115
EOG,TPL,9288,0.3225217905070383,0.02424920941011204,0.023016632350246265,0.0012325770598657741,0.027527586777642058
EQT,MPC,3813,0.32145909231296765,0.027509172017370468,0.024859320465776852,0.002649851551593616,0.030578992211403623
CVX,TPL,9733,0.3211058357989079,0.016385242348488267,0.022525353223092362,0.006140110874604095,0.02321288555187546
FANG,CCJ,3483,0.32105486218555906,0.03016237940097745,0.027308210323079254,0.002854169077898195,0.03356507349618341
EQT,TRP,9734,0.32038602891059625,0.021598942359769016,0.014258820312041108,0.007340122047727908,0.021736747975758863
VLO,CCJ,7659,0.3199539952340258,0.025534590422874637,0.02746681243891852,0.0019322220160438823,0.030945745896815716
TS,LNG,5958,0.31935991405162156,0.02520614781485461,0.03877264332191501,0.013566495507060402,0.038915821139031484
LNG,CNQ,6554,0.3185595516982659,0.04161205945405892,0.026035705977223836,0.015576353476835086,0.041462839487910845
SLB,TPL,9733,0.31605457148390786,0.02278837326191395,0.022525353223092362,0.00026302003882158753,0.02649961617855379
TRP,WMB,9734,0.3155652371744272,0.014258820312041108,0.0296498037256252,0.015390983413584093,0.02855872922173766
KMI,TTE,3892,0.31376122390761696,0.018035103432015857,0.02142248842289579,0.003387384990879934,0.023275317497977926
WDS,LNG,4806,0.31288753891358195,0.02493510518267522,0.039092004165584525,0.014156898982909304,0.039242346011527325
TTE,SHEL,4718,0.3127207894965011,0.02468728899867461,0.019501607763799694,0.005185681234874916,0.026242355213047835
FTI,LNG,6334,0.31266779270472866,0.027381102081088595,0.0401475445548404,0.012766442473751808,0.04091611750191652
E,TPL,7733,0.30685392381563437,0.0185149362565788,0.024303278353360422,0.005788342096781623,0.025637859570508608
EQT,PBA,3993,0.3052663946588692,0.027098995638734708,0.01921082965795887,0.007888165980775838,0.028028052347438624
TRP,VLO,9734,0.30463387770551387,0.014258820312041108,0.024872640696158303,0.010613820384117194,0.02461468366591689
TTE,E,4718,0.30022687455247177,0.02468728899867461,0.019873448712402424,0.004813840286272186,0.026642459339773165
EXE,CCJ,1389,0.2973730801286072,0.021747877395217764,0.03133347227943392,0.009585594884216158,0.0323956001089737
TTE,MPC,3801,0.29679208586153066,0.021533609948120792,0.02487424842152593,0.003340638473405138,0.02764926218253882
TPL,PBR,6546,0.2966491262574556,0.0253840752909408,0.03114697753665296,0.005762902245712159,0.03384378532817444
XOM,TPL,9733,0.29633981816175015,0.015572527389384368,0.022525353223092362,0.006952825833707994,0.023280827991544954
EQNR,CCJ,2078,0.29515216405085926,0.02308650389249311,0.030111948172067794,0.007025444279574685,0.0320834622957153
TTE,BP,4718,0.29494706364901385,0.02468728899867461,0.02016199854791635,0.004525290450758258,0.02687659801855081
EXE,PBR,1389,0.2935273786672808,0.021747877395217764,0.024869095760481148,0.003121218365263384,0.027819660366529737
MPC,CCJ,3813,0.29328693657878974,0.024859320465776852,0.02713699304893369,0.0022776725831568367,0.03096280419592477
WMB,ENB,9168,0.292459404795514,0.030223988298983567,0.01612982298436939,0.014094165314614177,0.02980785641696978
PSX,CCJ,3611,0.2921869961294443,0.021123561127816888,0.02708486127496479,0.005961300147147901,0.029076750148317523
EQT,ENB,9168,0.2902075781025189,0.022004104779631124,0.01612982298436939,0.0058742817952617335,0.023202360348555204
TPL,BP,9733,0.2893151282872649,0.022525353223092362,0.017536498009063893,0.004988855214028469,0.024214710397343745
VLO,ENB,9168,0.2795297122585967,0.02460972069585116,0.01612982298436939,0.00847989771148177,0.025375000660388156
TPL,SHEL,9733,0.27890225133995805,0.022525353223092362,0.01872431788278167,0.0038010353403106906,0.02495446588256571
TTE,SU,4718,0.27567316203290526,0.02468728899867461,0.025569177820202207,0.0008818888215275968,0.030252549018873663
LNG,PBR,6546,0.2750418575385336,0.04132390113712838,0.03114697753665296,0.01017692360047542,0.04438218361815388
WMB,CCJ,7659,0.2727703942455506,0.032116002235230014,0.02746681243891852,0.004649189796311494,0.036119643523026386
VLO,TPL,9733,0.26645284430950844,0.024873917541944696,0.022525353223092362,0.0023485643188523343,0.02876663987599388
EQT,TPL,9733,0.26064450273908896,0.02159992756053609,0.022525353223092362,0.0009254256625562708,0.026838728156970956
HAL,TTE,4718,0.2602781868413459,0.02849719429161205,0.02468728899867461,0.0038099052929374405,0.03248586302453071
TTE,OKE,4718,0.2585575242934062,0.02468728899867461,0.024259329366498796,0.00042795963217581376,0.02980400324431421
TTE,IMO,4718,0.2584054777821004,0.02468728899867461,0.022009610377294472,0.0026776786213801376,0.02851441776233755
TTE,COP,4718,0.25714769099633755,0.02468728899867461,0.022501596581147726,0.002185692417526884,0.028811304107674747
TTE,CNQ,4718,0.25057203220647756,0.02468728899867461,0.02763398094685983,0.002946691948185219,0.03211253048556758
FTI,TTE,4718,0.24937403221073404,0.029067603548679842,0.02468728899867461,0.004380314550005232,0.03311323057175408
TTE,CVX,4718,0.24825133516391398,0.02468728899867461,0.018327341145895352,0.006359947852779258,0.02684603998635577
TRP,TPL,9733,0.24750756756428438,0.014253176217700869,0.022525353223092362,0.008272177005391493,0.023486508586491116
TTE,DVN,4718,0.245882397641401,0.02468728899867461,0.029235968630943132,0.004548679632268522,0.033305697884581785
EOG,TTE,4718,0.2400531029668164,0.02540635221566822,0.02468728899867461,0.0007190632169936095,0.03088390610953147
TPL,CCJ,7659,0.23566380301231618,0.02423825080099384,0.02746681243891852,0.0032285616379246797,0.032064519603895975
TTE,XOM,4718,0.23480508647513287,0.02468728899867461,0.01712552122077678,0.00756176777789783,0.026536817108509733
TTE,SLB,4718,0.2262059841509628,0.02468728899867461,0.024967624839843314,0.00028033584116870375,0.03088665562257289
WMB,TPL,9733,0.2195822506223943,0.029651289087620436,0.022525353223092362,0.007125935864528074,0.03306463340667428
TPL,ENB,9168,0.2176941683436744,0.02297824354465783,0.01612982298436939,0.0068484205602884415,0.025035988284049772
WDS,TTE,4716,0.21681636167694174,0.024899588984439235,0.024692523690222134,0.0002070652942171014,0.031033824289028848
TTE,TS,4718,0.21076417152744675,0.02468728899867461,0.02557682272990958,0.0008895337312349698,0.03158280631848702
TTE,ENB,4718,0.20800078008275638,0.02468728899867461,0.015867304112742193,0.008819984885932417,0.02642493417779004
TTE,OXY,4718,0.20587411367088318,0.02468728899867461,0.02838867340573804,0.00370138440706343,0.03356798536638971
TTE,PBR,4718,0.20565524219009917,0.02468728899867461,0.0331746224130583,0.008487333414383687,0.0370561469059335
TTE,EXE,1389,0.20522332032686524,0.02291081220673317,0.021747877395217764,0.0011629348115154078,0.028166748374709793
SU,LNG,8151,0.20366366731357022,0.02302794745170259,0.05702007468522824,0.033992127233525654,0.056980101545043654
E,LNG,7733,0.2014165271862273,0.0185149362565788,0.05177851509245957,0.03326357883588077,0.051357873264359165
TTE,TRP,4718,0.19991048309416776,0.02468728899867461,0.015527612510306873,0.009159676488367737,0.026406509713300656
EOG,LNG,8151,0.1984804630287307,0.02454779564605755,0.05702007468522824,0.03247227903917069,0.05743039417975179
TTE,VLO,4718,0.19405470075320505,0.02468728899867461,0.026672694495658202,0.0019854054969835923,0.03263945377443442
LNG,DVN,8151,0.19323592111381535,0.05702007468522824,0.026396740057357156,0.030623334627871084,0.05802052217682121
IMO,LNG,8151,0.19258387856218975,0.019697678628751165,0.05702007468522824,0.037322396056477074,0.05662756613029429
LNG,OXY,8151,0.1903326251245738,0.05702007468522824,0.024348847175736894,0.03267122750949135,0.05758168014448131
VLO,LNG,8151,0.1900640285093945,0.025052286544942563,0.05702007468522824,0.031967788140285676,0.05775724557142398
HAL,LNG,8151,0.1887009295180366,0.02852369559845602,0.05702007468522824,0.02849637908677222,0.05874585064767475
COP,LNG,8151,0.18852388504387915,0.020173078733923766,0.05702007468522824,0.03684699595130447,0.05678499020222366
CVX,LNG,8151,0.1883938548047551,0.016920439765591065,0.05702007468522824,0.040099634919637174,0.05633882880473021
SLB,LNG,8151,0.18715151555821188,0.023757952817036656,0.05702007468522824,0.03326212186819158,0.057521025005162
TTE,WMB,4718,0.187131933406696,0.02468728899867461,0.02549376492720495,0.0008064759285303404,0.03199754852223657
TTE,TPL,4718,0.18263767232639233,0.02468728899867461,0.028126524736265784,0.0034392357375911745,0.03386632916501334
LNG,BP,8151,0.18168361167405375,0.05702007468522824,0.018170432048322884,0.03884964263690535,0.056612509447347255
OKE,LNG,8151,0.17679934108317005,0.02114134219577181,0.05702007468522824,0.03587873248945643,0.05720130073223445
XOM,LNG,8151,0.17394827638104393,0.016147599437199466,0.05702007468522824,0.04087247524802877,0.056495243543280324
EQT,LNG,8151,0.17182518589587462,0.022930175345022195,0.05702007468522824,0.034089899340206044,0.05768679019995522
LNG,ENB,8151,0.16508034486826076,0.05702007468522824,0.015239869210544474,0.041780205474683765,0.05653883617611494
WMB,LNG,8151,0.16419958790872885,0.03139291241250449,0.05702007468522824,0.02562716227272375,0.0604066282346425
LNG,SHEL,8151,0.15869721130206782,0.05702007468522824,0.018314194216930313,0.038705880468297926,0.057054807156721885
LNG,CCJ,7659,0.15649284375629924,0.05139736067227946,0.02746681243891852,0.023930548233360938,0.054353158083009695
TTE,LNG,4718,0.15643338871637555,0.02468728899867461,0.036763374374066925,0.012076085375392315,0.04095184715906329
TRP,LNG,8151,0.1553834745211921,0.014530930189398824,0.05702007468522824,0.04248914449582941,0.056612272745275805
TTE,CCJ,4718,0.13062857102058095,0.02468728899867461,0.028513879554510776,0.0038265905558361665,0.03519370291348853
LNG,TPL,8151,0.12809445537016834,0.05702007468522824,0.023871397528368355,0.03314867715685989,0.0589272542269631
EQT,TTE,4718,0.09632483396325042,0.027678855972394164,0.02468728899867461,0.002991566973719554,0.035269543825143
