basket_type,n_stocks,stocks,test_correlation,test_r_squared,test_tracking_error,test_rmse,annualized_xom_volatility,annualized_basket_volatility,volatility_reduction,xom_final_wealth,basket_final_wealth,xom_max_drawdown,basket_max_drawdown
unrestricted,3,HAL|OXY|EQNR,0.782364819661037,0.41578291654859345,0.011981738898050629,0.011963445544681829,0.24891549641880834,0.30494003429838296,-0.2250745280450983,151.76733944897228,164.05062670850324,-0.20133304516380612,-0.22793383502567177
unrestricted,3,OXY|IMO|VLO,0.7244106489448747,0.41374996720655277,0.011987138787071753,0.01198424257214277,0.24891549641880834,0.26257009877639487,-0.054856377180359406,151.76733944897228,182.7844412936434,-0.20133304516380612,-0.14517311026850854
unrestricted,3,IMO|VLO|EQNR,0.7379365324210846,0.4107221324266511,0.01200618572793485,0.012015150523205278,0.24891549641880834,0.2737185483641905,-0.09964446690635231,151.76733944897228,192.57778116784309,-0.20133304516380612,-0.16412896631366214
unrestricted,3,HAL|PSX|DVN,0.7368868407033229,0.40900460348710965,0.01203728795038828,0.012032647662401124,0.24891549641880834,0.27396965074244983,-0.1006532525459447,151.76733944897228,181.31773567205198,-0.20133304516380612,-0.1416210355447476
unrestricted,3,VLO|EQNR|FANG,0.7656474841668948,0.40762455797656183,0.012041815095608671,0.012046688312096467,0.24891549641880834,0.2950024559027376,-0.1851510257376121,151.76733944897228,189.53490203177918,-0.20133304516380612,-0.1465176626382556
unrestricted,3,IMO|PSX|CVE,0.7171599484114143,0.40687453590444767,0.01204251357683714,0.01205431221355018,0.24891549641880834,0.2588444568453938,-0.03988888024022286,151.76733944897228,194.79073253266702,-0.20133304516380612,-0.14680723621169323
unrestricted,3,SU|EQNR|CVE,0.7540363379835943,0.4043634285279609,0.012080704975336233,0.01207980235325239,0.24891549641880834,0.2879253346463033,-0.15671920305781084,151.76733944897228,184.85028955433978,-0.20133304516380612,-0.2290644762934162
unrestricted,3,OXY|SLB|CVE,0.7373360578976073,0.40451511440435783,0.012091718631101334,0.012078264123259698,0.24891549641880834,0.2761128517420251,-0.10926340751986108,151.76733944897228,171.89837941512428,-0.20133304516380612,-0.20947695484906814
unrestricted,3,OXY|SLB|FANG,0.7279228005441076,0.4024782914402285,0.01212059566892187,0.012098903005451215,0.24891549641880834,0.2700303206685949,-0.0848272789503639,151.76733944897228,154.12069068992324,-0.20133304516380612,-0.19641232069541037
unrestricted,3,SLB|PSX|DVN,0.7168945141995445,0.40108008007492923,0.012122133284477607,0.012113050557408751,0.24891549641880834,0.2615997860948962,-0.05095821617608798,151.76733944897228,177.105923553428,-0.20133304516380612,-0.13249177928263078
unrestricted,3,IMO|DVN|CVE,0.73264809698157,0.4007114568429049,0.01212748822554248,0.01211677765418418,0.24891549641880834,0.27381205154517096,-0.10002010917180248,151.76733944897228,175.32402957843902,-0.20133304516380612,-0.19513252907196899
unrestricted,3,HAL|SLB|E,0.6953674904556214,0.4006138392303048,0.012132629764732642,0.012117764459920468,0.24891549641880834,0.24446715606584607,0.017870885569445605,151.76733944897228,170.1425460836429,-0.20133304516380612,-0.19868438382489084
unrestricted,3,OXY|IMO|CVE,0.7343910550767396,0.39921351403550454,0.012145791162933817,0.012131911359395696,0.24891549641880834,0.27571254741171797,-0.10765521383137489,151.76733944897228,171.5189093674369,-0.20133304516380612,-0.2013627630391115
unrestricted,3,SLB|IMO|DVN,0.7017034466372096,0.39913510802494034,0.012151267409121286,0.012132702974852883,0.24891549641880834,0.25054319257157365,-0.006539151544131538,151.76733944897228,164.2074509943703,-0.20133304516380612,-0.19629662856012986
unrestricted,3,HAL|OXY|FANG,0.7552665445001723,0.3993850904085343,0.0121515755376325,0.01213017888202287,0.24891549641880834,0.2909279692410671,-0.16878207032788128,151.76733944897228,156.38132249758203,-0.20133304516380612,-0.2057904354659844
unrestricted,3,SU|SLB|IMO,0.6848827726767233,0.3979983521382606,0.012159347113368602,0.01214417427627043,0.24891549641880834,0.2365228600894631,0.0497865199541222,151.76733944897228,169.79875482655146,-0.20133304516380612,-0.20952145189709104
unrestricted,3,SLB|IMO|PSX,0.6899541412856574,0.39668915560838913,0.012165849006950388,0.012157372309996027,0.24891549641880834,0.24126570362704247,0.030732489145211095,151.76733944897228,177.88383270951647,-0.20133304516380612,-0.1470309732328796
unrestricted,3,HAL|PSX|CVE,0.7325522307531143,0.3927291022969488,0.01217912555533244,0.01219720674913755,0.24891549641880834,0.27545483627723477,-0.10661987799173889,151.76733944897228,199.68791265200042,-0.20133304516380612,-0.15131287448895803
unrestricted,3,SLB|VLO|OKE,0.6819026966453977,0.39449038548965876,0.012199155798308893,0.012179505971208844,0.24891549641880834,0.23572042679508334,0.05301023766525115,151.76733944897228,162.11447881924357,-0.20133304516380612,-0.11634357899526904
unrestricted,3,HAL|EQNR|CVE,0.7758480259786854,0.39027953268890003,0.012222281928020393,0.012221782138636214,0.24891549641880834,0.3070567746341989,-0.23357837921655955,151.76733944897228,185.639192158046,-0.20133304516380612,-0.2304861502717217
unrestricted,3,SLB|PSX|CVE,0.7129083861949048,0.3869487195620317,0.012241347759596906,0.012255119569314096,0.24891549641880834,0.26285492914546654,-0.05600066258311487,151.76733944897228,196.88121580341155,-0.20133304516380612,-0.14444272642244949
unrestricted,3,VLO|PSX|FANG,0.7260626979935204,0.38727130403716414,0.012248090595166315,0.012251894854163765,0.24891549641880834,0.27296567197228344,-0.09661984046589822,151.76733944897228,189.33146261201014,-0.20133304516380612,-0.13601521604824474
unrestricted,3,VLO|EQNR|DVN,0.7688726448659338,0.3864859502425416,0.012252401433479632,0.012259744160817794,0.24891549641880834,0.3031859707517026,-0.21802770463749055,151.76733944897228,192.14263865455854,-0.20133304516380612,-0.1577123824485933
unrestricted,3,HAL|OXY|CVE,0.7604380390264529,0.38775390952810507,0.012257243811225173,0.01224706890385781,0.24891549641880834,0.29759133164775137,-0.1955516467606515,151.76733944897228,176.32706718898467,-0.20133304516380612,-0.2205919085043062
unrestricted,3,HAL|SLB|EQNR,0.7461791609036476,0.38773288132441375,0.012263540604889376,0.012247279220960902,0.24891549641880834,0.28790291110704114,-0.15662911811097224,151.76733944897228,168.55418078711185,-0.20133304516380612,-0.22337893507995532
unrestricted,3,SLB|VLO|FANG,0.7061634341449219,0.385680258431363,0.012269664496750106,0.01226779151906471,0.24891549641880834,0.25869178706282475,-0.03927554043307735,151.76733944897228,184.57419058248493,-0.20133304516380612,-0.12853781331560865
unrestricted,3,IMO|EQNR|CVE,0.7506787936454904,0.38411111334620385,0.012284667353098638,0.012283449218711582,0.24891549641880834,0.2916705368734783,-0.1717652820728095,151.76733944897228,185.2023454898388,-0.20133304516380612,-0.21456041392252045
unrestricted,3,OXY|VLO|FANG,0.7409877669315572,0.3831428225603095,0.012294593034488422,0.012293101348954555,0.24891549641880834,0.28520041712612226,-0.1457720440444712,151.76733944897228,184.99078233469558,-0.20133304516380612,-0.13225601466093095
unrestricted,3,HAL|VLO|OKE,0.695300775853732,0.38328832552913994,0.01231008504100712,0.012291651428050701,0.24891549641880834,0.25169886312352274,-0.011181974383914328,151.76733944897228,165.08952709893046,-0.20133304516380612,-0.1255839211324391
unrestricted,3,SLB|FANG|CVE,0.7213698617028433,0.3820989291823682,0.012314569220077953,0.012303498620020241,0.24891549641880834,0.2717467388723142,-0.0917228649159374,151.76733944897228,175.49172130782014,-0.20133304516380612,-0.19847162595466594
unrestricted,3,HAL|FANG|CVE,0.7490643602570597,0.3806390018854149,0.012325097954288938,0.012318024906610476,0.24891549641880834,0.29174804773042884,-0.17207667633337453,151.76733944897228,179.8162471388749,-0.20133304516380612,-0.20920985489248323
unrestricted,3,OXY|SLB|VLO,0.7114719635112372,0.3793283203491815,0.012337897554893456,0.012331051619168195,0.24891549641880834,0.26521328480342327,-0.06547518583251799,151.76733944897228,180.08386996174838,-0.20133304516380612,-0.1352004650497679
unrestricted,3,OXY|EQNR|FANG,0.7841820425469762,0.379907185992267,0.012345689398828618,0.012325300037902087,0.24891549641880834,0.3158227201180863,-0.2687949310584683,151.76733944897228,161.01123817202588,-0.20133304516380612,-0.22308898896373408
unrestricted,3,OXY|FANG|CVE,0.7693661907496563,0.377448831654867,0.012360488033289492,0.012349707660847772,0.24891549641880834,0.30647259776899244,-0.2312314909206874,151.76733944897228,175.9654816280928,-0.20133304516380612,-0.20218223232583699
unrestricted,3,SU|IMO|VLO,0.6896959568947261,0.3751649356295498,0.01236280168370875,0.01237234003898347,0.24891549641880834,0.2493234368276258,-0.0016388710814978502,151.76733944897228,194.17680195356152,-0.20133304516380612,-0.16357907643569336
unrestricted,3,EQNR|DVN|FANG,0.7848699920645418,0.3749945417533701,0.012392816511302078,0.012374026905959058,0.24891549641880834,0.317479805558688,-0.27545215194042405,151.76733944897228,164.74371695425944,-0.20133304516380612,-0.21694762074291918
unrestricted,3,OXY|DVN|FANG,0.7689674296963516,0.37437113764673524,0.012402518753343103,0.01238019652934558,0.24891549641880834,0.30734464335472117,-0.2347348709764696,151.76733944897228,151.3196584714726,-0.20133304516380612,-0.2042123610102915
unrestricted,3,HAL|VLO|EQNR,0.7474040353343179,0.3699186029108852,0.012416987024278759,0.01242417270216137,0.24891549641880834,0.2933059031435666,-0.1783352477584199,151.76733944897228,192.55416588349144,-0.20133304516380612,-0.17488013195497132
unrestricted,3,HAL|IMO|VLO,0.6944613890276345,0.3623229616846564,0.012497493305094252,0.012498835161359415,0.24891549641880834,0.2581946437512011,-0.03727830314260672,151.76733944897228,188.07737833928806,-0.20133304516380612,-0.1597767959690597
unrestricted,3,VLO|DVN|FANG,0.7332120604782468,0.36173445146221206,0.012498717467360244,0.012504601399960898,0.24891549641880834,0.28603131588493885,-0.1491101196997473,151.76733944897228,191.7973522550192,-0.20133304516380612,-0.12236321527020555
unrestricted,3,VLO|PSX|OKE,0.6807302752137112,0.3637284142946856,0.012503421978056104,0.012485053725488731,0.24891549641880834,0.24785995524329082,0.0042405603134548775,151.76733944897228,165.95658655809015,-0.20133304516380612,-0.12995870664849307
unrestricted,3,OXY|VLO|EQNR,0.76016879391174,0.3614259134126355,0.012506850457156556,0.012507623401689318,0.24891549641880834,0.30438123491209074,-0.22282959193492524,151.76733944897228,187.62253421215794,-0.20133304516380612,-0.17093061785907093
unrestricted,3,SU|VLO|CVE,0.7006941910203065,0.35814734566001816,0.012510310410062746,0.012539690621164015,0.24891549641880834,0.26330220559930523,-0.05779756337986597,151.76733944897228,208.34382034700351,-0.20133304516380612,-0.16793210582485707
unrestricted,3,HAL|DVN|CVE,0.7524165434923498,0.3597492876386519,0.012526911731954455,0.012524032505394848,0.24891549641880834,0.2998165715654325,-0.20449138715325899,151.76733944897228,184.45654874880663,-0.20133304516380612,-0.21790304376352476
unrestricted,3,EQNR|FANG|CVE,0.7779617997059215,0.35884374825479093,0.012537981158676614,0.012532886066391987,0.24891549641880834,0.3167515131685643,-0.2725262899486969,151.76733944897228,182.41372214404018,-0.20133304516380612,-0.21377369466504914
unrestricted,3,HAL|IMO|CVE,0.7024562610041494,0.35885087970616336,0.012543712318398069,0.012532816365819132,0.24891549641880834,0.2657656896990236,-0.06769443253892171,151.76733944897228,176.4020622784425,-0.20133304516380612,-0.20864592987909203
unrestricted,3,HAL|OXY|DVN,0.7515657817982682,0.35977128723473273,0.012545919363389793,0.01252381733497961,0.24891549641880834,0.2997860280122389,-0.20436868063786306,151.76733944897228,156.47915581377669,-0.20133304516380612,-0.2174053130719089
unrestricted,3,OXY|VLO|PSX,0.72661044346766,0.35726905731710046,0.012550085345535682,0.01254826712154094,0.24891549641880834,0.28306170648666756,-0.13717992876750085,151.76733944897228,185.48914017007291,-0.20133304516380612,-0.1635350535627369
unrestricted,3,VLO|PSX|DVN,0.7274505952481274,0.35589294874333954,0.012555278848030624,0.012561693070086078,0.24891549641880834,0.2838005321539234,-0.1401481074381159,151.76733944897228,192.39853497199556,-0.20133304516380612,-0.1536847969800238
unrestricted,3,HAL|DVN|FANG,0.7410810972143015,0.35859978155454064,0.012556266825821562,0.012535270287120039,0.24891549641880834,0.2930910122058259,-0.17747193896152957,151.76733944897228,160.47646551769284,-0.20133304516380612,-0.20287081196935552
unrestricted,3,VLO|PSX|EQNR,0.7432687955836748,0.3540319018284298,0.01256599265253318,0.012579827507320394,0.24891549641880834,0.2948384484175761,-0.1844921375304851,151.76733944897228,198.02643910237902,-0.20133304516380612,-0.15019474375673658
unrestricted,3,OXY|SLB|DVN,0.7184406434381025,0.3555990296549769,0.012587101063819776,0.012564558820637083,0.24891549641880834,0.27856693118655046,-0.1191224941570237,151.76733944897228,154.07063573435153,-0.20133304516380612,-0.20529455269915042
unrestricted,3,SLB|DVN|CVE,0.7192790859178307,0.35166365516438836,0.012612394834995237,0.012602866476729325,0.24891549641880834,0.2799484048004665,-0.12467246446337876,151.76733944897228,178.13060758927855,-0.20133304516380612,-0.20472145192986857
unrestricted,3,SLB|VLO|DVN,0.7008883028808607,0.34988555013761835,0.012620893583323264,0.012620136738342695,0.24891549641880834,0.26729710241504306,-0.07384677234119286,151.76733944897228,186.6515081124395,-0.20133304516380612,-0.12911812183506632
unrestricted,3,OXY|EQNR|DVN,0.7885679548262129,0.3503183291056938,0.01263672870839557,0.012615935448075934,0.24891549641880834,0.32594278698833423,-0.3094515676112226,151.76733944897228,161.43334197756388,-0.20133304516380612,-0.25045077526392034
unrestricted,3,DVN|FANG|CVE,0.7611076811644659,0.3473099252453379,0.012649995129282889,0.012645111269837932,0.24891549641880834,0.3088608092953433,-0.24082595796155282,151.76733944897228,182.96003345070483,-0.20133304516380612,-0.1955079097252882
unrestricted,3,IMO|VLO|PSX,0.6816296536204303,0.34592680333656123,0.012653171082266493,0.012658502368655141,0.24891549641880834,0.2543691768482969,-0.02190976659931443,151.76733944897228,191.85431474222776,-0.20133304516380612,-0.13565614419258154
unrestricted,3,SLB|IMO|VLO,0.6689899658002306,0.3453169125386786,0.01266728916219908,0.012664402706176579,0.24891549641880834,0.24530404897653388,0.01450872884265142,151.76733944897228,184.88315439092526,-0.20133304516380612,-0.15076280650075646
unrestricted,3,VLO|FANG|CVE,0.7291909403536365,0.34054533948958254,0.012675830963312066,0.012710470350020089,0.24891549641880834,0.28863472458034417,-0.15956912579965277,151.76733944897228,212.28955790944525,-0.20133304516380612,-0.13445383134358957
unrestricted,3,SU|IMO|CVE,0.6861027852566092,0.34367672804208316,0.012686416983019035,0.0126802569138042,0.24891549641880834,0.2589043713300171,-0.04012958234790709,151.76733944897228,181.8326873875285,-0.20133304516380612,-0.21265898159166374
unrestricted,3,HAL|VLO|FANG,0.7144105509023202,0.3426820013805375,0.012687159765124637,0.012689862404387981,0.24891549641880834,0.27895528205390296,-0.12068266567281816,151.76733944897228,189.8176632973975,-0.20133304516380612,-0.1317198648161394
unrestricted,3,OXY|DVN|CVE,0.7714165779271497,0.3425002677360658,0.012699721187908141,0.01269161651394233,0.24891549641880834,0.31673765461022,-0.2724706141930944,151.76733944897228,179.90775078841492,-0.20133304516380612,-0.20931448955006815
unrestricted,3,EQNR|DVN|CVE,0.7842369857200615,0.3389693394216423,0.012727721245169589,0.01272564936793076,0.24891549641880834,0.32547860877376866,-0.30758676521344586,151.76733944897228,185.81132248217233,-0.20133304516380612,-0.21988862971158207
unrestricted,3,OXY|VLO|DVN,0.7366870405732961,0.33803644466615457,0.012734505654884728,0.012734625884956871,0.24891549641880834,0.2953233038595334,-0.18644000919349146,151.76733944897228,187.77264375967079,-0.20133304516380612,-0.14542329221755224
