target,n_stocks,stocks,validation_correlation,validation_r_squared,validation_tracking_error,test_correlation,test_r_squared,test_tracking_error,test_rmse,test_target_volatility,test_basket_volatility,test_volatility_reduction,test_target_final_wealth,test_basket_final_wealth,test_target_max_drawdown,test_basket_max_drawdown
CVX,4,COP|DVN|OKE|FANG,0.7947055655802445,0.4833119453905047,0.01129483294237156,0.814947077115996,0.5741318336975224,0.00941555523790264,0.009398789498137059,0.2290430498248491,0.2553671505477647,-0.11493079900501613,142.36332202095844,140.05488388793725,-0.20821596021767708,-0.16476132486968287
CVX,4,COP|DVN|PBA|FANG,0.7909830133595565,0.6013224349734659,0.00992206107486779,0.7718042835698434,0.5675298040555585,0.009488167258916548,0.009471361776270493,0.2290430498248491,0.21518941922115115,0.06048483293551987,142.36332202095844,145.24830960504696,-0.20821596021767708,-0.12639342505005302
CVX,4,COP|CNQ|OKE|PBA,0.795553352318624,0.6032189404931124,0.009899589643749818,0.7915853158319263,0.602642358080997,0.009095087565896677,0.009078730386808734,0.2290430498248491,0.21676338301772924,0.053612920437927314,142.36332202095844,143.031595787349,-0.20821596021767708,-0.12822247911369455
CVX,4,COP|CNQ|OKE|FANG,0.8047398974361474,0.5288417968701004,0.010785440507078439,0.8180627416065074,0.5897540522409532,0.00924139298613541,0.009224789909268416,0.2290430498248491,0.2519396506823827,-0.09996636385623936,142.36332202095844,143.34482702869929,-0.20821596021767708,-0.16977190271101006
CVX,4,COP|CNQ|PBA|FANG,0.7895621150497157,0.6007474847990437,0.0099297149556354,0.7746953005148589,0.572415232873685,0.00943412883824312,0.009417712894444062,0.2290430498248491,0.21554935087288024,0.05891337441711331,142.36332202095844,146.51330865922117,-0.20821596021767708,-0.13035681595531956
CVX,4,COP|OKE|PBA|FANG,0.7919344088787348,0.5950780066335857,0.010000710252938529,0.7900514399554687,0.5999298422701461,0.009126090848019996,0.009109665132975474,0.2290430498248491,0.21662418561596705,0.0542206551055745,142.36332202095844,142.0757027483794,-0.20821596021767708,-0.1255399968371994
CVX,4,SU|HAL|KMI|EOG,0.7356462534606182,0.5046162242107197,0.011043082155079742,0.7359751376620197,0.5365025786954165,0.00982107260008002,0.009805234739138205,0.2290430498248491,0.18473775391145214,0.19343654368590335,142.36332202095844,135.03723458382285,-0.20821596021767708,-0.1309124641679572
CVX,4,SU|HAL|KMI|SLB,0.7223768210790124,0.4730502429963884,0.011391030828274903,0.6717744361080425,0.43725118707012145,0.010823167815504126,0.01080417544376224,0.2290430498248491,0.18094521415114517,0.20999473989926654,142.36332202095844,138.34342633018701,-0.20821596021767708,-0.14230441829012963
CVX,4,SU|HAL|KMI|VLO,0.7509249148655462,0.5243865334844221,0.010825249326123096,0.7273672679374154,0.5213473071698824,0.009980157986546653,0.009964249358402255,0.2290430498248491,0.1864581623580307,0.1859252550967313,142.36332202095844,150.6066897198476,-0.20821596021767708,-0.12116292336590262
CVX,4,SU|HAL|KMI|OXY,0.7345997260976099,0.49633773267825343,0.011141505578309448,0.7138163870942458,0.49832405826957116,0.010218644182886764,0.010201075723431543,0.2290430498248491,0.18765676178276616,0.18069218024179878,142.36332202095844,137.31443627507872,-0.20821596021767708,-0.14450433671488472
CVX,4,SU|HAL|KMI|BKR,0.7075719767274112,0.4380357996338897,0.011758614021609071,0.6734884408181533,0.4404167466215352,0.010793024119407,0.01077374490997636,0.2290430498248491,0.1805273285277047,0.2118192249633627,142.36332202095844,140.12957242888547,-0.20821596021767708,-0.14388495122116984
CVX,4,SU|HAL|KMI|E,0.7624938034975014,0.5684913078910985,0.01030925754149181,0.7372291072755891,0.5391178079158294,0.00979446255232268,0.009777533171191918,0.2290430498248491,0.18391620538061448,0.19702341755728214,142.36332202095844,147.07808748441082,-0.20821596021767708,-0.15488098711244214
CVX,4,SU|HAL|KMI|DVN,0.7236958384853144,0.46860726876975467,0.011442891986006284,0.7028557711143746,0.48140060960890907,0.010389758658725408,0.010371709282308317,0.2290430498248491,0.18663318376832483,0.18516111311369376,142.36332202095844,137.82727654119958,-0.20821596021767708,-0.1412767714218468
CVX,4,SU|HAL|KMI|CNQ,0.7194827280230207,0.47048593178911546,0.011423003580392301,0.7085798251950158,0.4912421315417501,0.01029113262500576,0.010272825325580572,0.2290430498248491,0.18612191008116177,0.18739332966666944,142.36332202095844,139.73551710637554,-0.20821596021767708,-0.14479360798934293
