basket_type,n_stocks,stocks,ticker,weight
unrestricted,2,IMO|VLO,IMO,0.5961765936342724
unrestricted,2,IMO|VLO,VLO,0.4038234063657275
unrestricted,2,IMO|PSX,IMO,0.5198347507772939
unrestricted,2,IMO|PSX,PSX,0.48016524922270615
unrestricted,2,IMO|EQNR,IMO,0.5704686609884246
unrestricted,2,IMO|EQNR,EQNR,0.42953133901157536
unrestricted,2,IMO|OKE,IMO,0.49145256001792925
unrestricted,2,IMO|OKE,OKE,0.5085474399820707
unrestricted,2,IMO|DVN,IMO,0.6430388350443995
unrestricted,2,IMO|DVN,DVN,0.3569611649556005
unrestricted,2,IMO|FANG,IMO,0.592834503106061
unrestricted,2,IMO|FANG,FANG,0.407165496893939
unrestricted,2,IMO|CVE,IMO,0.6570388487453699
unrestricted,2,IMO|CVE,CVE,0.34296115125463017
unrestricted,2,IMO|E,IMO,0.4684742558108159
unrestricted,2,IMO|E,E,0.5315257441891841
unrestricted,2,VLO|PSX,VLO,0.3073527384948941
unrestricted,2,VLO|PSX,PSX,0.6926472615051059
unrestricted,2,VLO|EQNR,VLO,0.4728172990774141
unrestricted,2,VLO|EQNR,EQNR,0.5271827009225859
unrestricted,2,VLO|OKE,VLO,0.4006467079926795
unrestricted,2,VLO|OKE,OKE,0.5993532920073206
unrestricted,2,VLO|DVN,VLO,0.5381830678732884
unrestricted,2,VLO|DVN,DVN,0.4618169321267116
unrestricted,2,VLO|FANG,VLO,0.48744043610765303
unrestricted,2,VLO|FANG,FANG,0.5125595638923469
unrestricted,2,VLO|CVE,VLO,0.5149615972419648
unrestricted,2,VLO|CVE,CVE,0.4850384027580352
unrestricted,2,VLO|E,VLO,0.3925288118406001
unrestricted,2,VLO|E,E,0.6074711881593999
unrestricted,2,PSX|EQNR,PSX,0.5439500555564161
unrestricted,2,PSX|EQNR,EQNR,0.45604994444358393
unrestricted,2,PSX|OKE,PSX,0.4694958599869595
unrestricted,2,PSX|OKE,OKE,0.5305041400130405
unrestricted,2,PSX|DVN,PSX,0.6207807269890425
unrestricted,2,PSX|DVN,DVN,0.3792192730109574
unrestricted,2,PSX|FANG,PSX,0.5726370477293804
