ticker,lag,autocorrelation,observations,approx_95_threshold,significant
WMB,8,-0.04525151978144421,11250,0.01847905721500844,True
WMB,9,0.05529113317209766,11250,0.01847905721500844,True
WMB,10,0.04347856047126223,11250,0.01847905721500844,True
WMB,11,-0.024939295777407288,11250,0.01847905721500844,True
WMB,12,0.011328592801273876,11250,0.01847905721500844,False
WMB,13,-0.004630878049488232,11250,0.01847905721500844,False
WMB,14,0.019920560594945187,11250,0.01847905721500844,True
WMB,15,0.017266490275649662,11250,0.01847905721500844,False
WMB,16,0.030466471234126026,11250,0.01847905721500844,True
WMB,17,0.049374966381523534,11250,0.01847905721500844,True
WMB,18,0.014392096066793873,11250,0.01847905721500844,False
WMB,19,-0.012976838070251878,11250,0.01847905721500844,False
WMB,20,0.007858681240397935,11250,0.01847905721500844,False
SLB,1,-0.02455939151323716,11250,0.01847905721500844,True
SLB,2,-0.03039537851823454,11250,0.01847905721500844,True
SLB,3,-0.0017160322607292036,11250,0.01847905721500844,False
SLB,4,-0.008444787692900678,11250,0.01847905721500844,False
SLB,5,-0.02575540125278937,11250,0.01847905721500844,True
SLB,6,-0.011483555916329095,11250,0.01847905721500844,False
SLB,7,0.01553170197769714,11250,0.01847905721500844,False
SLB,8,0.009549927750768288,11250,0.01847905721500844,False
SLB,9,-0.005817708568196141,11250,0.01847905721500844,False
SLB,10,0.0021347721180155583,11250,0.01847905721500844,False
SLB,11,-0.0072507714159950965,11250,0.01847905721500844,False
SLB,12,0.021418653238614672,11250,0.01847905721500844,True
SLB,13,-0.005777431045720827,11250,0.01847905721500844,False
SLB,14,0.002103465000230428,11250,0.01847905721500844,False
SLB,15,-0.012321955322256476,11250,0.01847905721500844,False
SLB,16,0.017567353934731245,11250,0.01847905721500844,False
SLB,17,6.950619507454116e-05,11250,0.01847905721500844,False
SLB,18,-0.03402084894426849,11250,0.01847905721500844,True
SLB,19,-0.00015391886598745393,11250,0.01847905721500844,False
SLB,20,0.012197342697195485,11250,0.01847905721500844,False
VLO,1,0.025332806827962608,11249,0.01847987856119704,True
VLO,2,-0.0303714590381612,11249,0.01847987856119704,True
VLO,3,-0.01015807198855442,11249,0.01847987856119704,False
VLO,4,-0.021337394869331203,11249,0.01847987856119704,True
VLO,5,0.017406398412913488,11249,0.01847987856119704,False
VLO,6,0.009976092906001419,11249,0.01847987856119704,False
VLO,7,0.010795540789556371,11249,0.01847987856119704,False
VLO,8,0.013151457174474123,11249,0.01847987856119704,False
VLO,9,0.00636967794308976,11249,0.01847987856119704,False
VLO,10,0.014867895824292673,11249,0.01847987856119704,False
VLO,11,-0.004527040498157479,11249,0.01847987856119704,False
VLO,12,0.003150462149587857,11249,0.01847987856119704,False
VLO,13,0.002581697577070776,11249,0.01847987856119704,False
VLO,14,-0.0028899370707668208,11249,0.01847987856119704,False
VLO,15,-0.016590665908042174,11249,0.01847987856119704,False
VLO,16,0.025459953881119407,11249,0.01847987856119704,True
VLO,17,0.009714248825999937,11249,0.01847987856119704,False
VLO,18,-0.03155831120549737,11249,0.01847987856119704,True
VLO,19,0.0002346998724581468,11249,0.01847987856119704,False
VLO,20,0.015058893790336342,11249,0.01847987856119704,False
PSX,1,-0.0026327331695427266,3611,0.0326168733399549,False
PSX,2,0.012359879646971272,3611,0.0326168733399549,False
PSX,3,-0.002107216523642999,3611,0.0326168733399549,False
PSX,4,0.01954625231478297,3611,0.0326168733399549,False
